index,author_name,review_date,reviewer_ratings,review_body
55,Eduardo Yáñez Parareda,"May 7, 2018",4," This version is better, now you can change the location and see how other 
cities perform. Good change."
56,Clara Martiny,"May 8, 2018",5," Useful app that translates complicated indexes into a simple way to 
acknowledge pollution, very efficient and accessible!"
57,vinay prabhakar,"May 20, 2018",5," A very nice app please add temperature air pressure andand other features 
also which will make it a complete app"
58,Pratap Das,"May 29, 2018",1, Hopeless app....I don't trust it's data
59,Bob Collins,"May 4, 2018",5," Previous version didn't work, but this one does. Interesting app!"
60,Bernie Parisi,"May 8, 2018",5, Kept getting a 502 error.
61,A Google user,"May 20, 2018",2," Nice idea but not identifying my location, going to the nearest big city 
instead"
62,Андрей Иващук,"May 8, 2018",5," Easy and simple. Please, make a simple website version"
63,A Google user,"May 30, 2018",2, Bkwas hi
64,Barkha Malik,"May 29, 2018",3, Fine
65,A Google user,"April 25, 2018",5," Informative app that incorporates EPA air quality stats into relatable, 
easily disgestable content. Needs feature to change your location input so 
you can compare stats with other world locations. Is Iowa more polluted 
than Japan? What are rates like on the West Coast? Is there less 
particulate ...Full ReviewInformative app that incorporates EPA air quality stats into relatable, 
easily disgestable content. Needs feature to change your location input so 
you can compare stats with other world locations. Is Iowa more polluted 
than Japan? What are rates like on the West Coast? Is there less 
particulate pollution in federal parks than in rural areas? The ability to 
observe more than just your own zip code would be immeasurably helpful in 
answering questions like this."
66,Marius T.,"April 29, 2018",2," Great potential but only two stars cause I can't seem to see how much I 
would smoke in another city, which is too bad. Only seeing the city is 
unfortunate, I hope a future update will fix this issue. Great design in 
any case!"
67,Paradigm Shift,"April 26, 2018",2," This app seems like it has good potential. Too bad it won't load anything. 
I keep getting 'escape errors' or something. I live in Norfolk, VA."
68,Christopher Carter,"April 30, 2018",2," For some reason this app needs permission to draw over other apps!!! Why??? 
Furthermore, with high accuracy GPS it got my location wrong, and I can't 
search another. Nice concept but not well executed."
69,Helenna Hanbasquet,"May 3, 2018",2," Really cool app, but I could only give it 2 stars because the GPS failed 
miserably to locate me accurately, it had me well over an hour away from my 
small village in the second largest city in the state, therefore the 
results are likely invalid. There is also no way to change or calibrate the 
lo...Full ReviewReally cool app, but I could only give it 2 stars because the GPS failed 
miserably to locate me accurately, it had me well over an hour away from my 
small village in the second largest city in the state, therefore the 
results are likely invalid. There is also no way to change or calibrate the 
location. Hope to see this improve! It has a lot of potential!"
70,Dale Darby,"April 27, 2018",2," Love the idea, shame it won't even open. Repeated error messages :("
71,Kim Engelstad,"April 25, 2018",1," Does this work internationally? Immediately upon locating me in London it 
gave me an error message and doesn't give me any further info."
72,D. Lawrence Miller,"April 29, 2018",1," It got my location off by 200 miles and there doesn't seem to be any way to 
select a different location."
73,A Google user,"May 2, 2018",1," Doesn't work. Keep getting an error message, never managed to open the app.."
74,Ravi Teja,"May 2, 2018",1, Unable to open... showing error code 502
75,Thomas Kaufmann,"April 30, 2018",3," What about other cities? Simple and intuitive, but maybe too much."
76,Jennifer Wasner,"May 1, 2018",1," Only your current town is visible, no other town to compare..."
77,Anna S,"April 30, 2018",1, Can't change location manually
78,Mariana Brasil,"April 27, 2018",4," Great app. I just wish I could see other cities other than where I 
currently am."
79,Marc Lewinstein,"April 26, 2018",3, Need ability to change or compare locations.
80,B,"April 28, 2018",2," Interesting but only tells current location with no option to search. 
Defeats the purpose of it being an informative app if I can't use it to 
examine different places on the planet."
81,akhil palla,"July 7, 2018",1," Worst app it shows air quality station is Mehdipatnam which is one of the 
wrst areas in hyd"
82,Melissa Yoder,"May 6, 2018",3," Useful information, but good grief why is this an app? I downloaded it, got 
the info, then deleted it."
83,Lucifer 1809,"June 4, 2018",5," Unique and nice concept although i am a bit skeptical about their data and 
measurement but still i wish they had a site"
84,Phil Spear,"May 1, 2018",1, Why isn't this just a website?  Why can't you change the location?
85,Affy LaFond,"November 18, 2018",1, Apps broke.
86,A Google user,"May 29, 2018",3, App is nice but shoes results of air quality stations far faf away
87,Tanveer Kaur,"November 3, 2019",5, Amazing app
88,123 Alex,"June 29, 2019",5, ♥️ ♥️ ♥️ ♥️ ♥️
